351,78,Północna
352,74,Władysława Łokietka
353,54,Bukowa
354,111,Stroma
355,149,Wiązowa
356,156,Niepodległości
357,168,Bema
358,83,Matejki
359,120,Porzeczkowa
360,114,Glówna
361,114,Malczewskiego
362,173,Myśliwska
363,55,Kasprowicza
364,131,Opolska
365,122,Żwirowa
366,189,Jeziorna
367,44,Jagodowa
368,169,Akacjowa
369,22,Kasztanowa
370,73,Fiołkowa
371,132,Piekarska
372,170,Moniuszki
373,163,Kruczkowskiego
374,159,Jaśminowa
375,86,Szczęśliwa
376,24,Jaskółcza
377,193,Broniewskiego
378,61,Sienkiewicza
379,173,Poznańska
380,80,Chełmońskiego
381,58,Szymanowskiego
382,51,Azaliowa
383,38,Pałacowa
384,7,Handlowa
385,12,Żurawia
386,63,Jagodowa
387,122,Kołłątaja
388,157,Dąbrowskiej
389,197,Słoneczna
390,19,Malczewskiego
391,117,Lelewela
392,107,Południowa
393,162,Korfantego
394,148,Głogowa
395,50,Żytnia
396,184,Pocztowa
397,179,Szymanowskiego
398,99,Królewska
399,127,Browarna
400,103,Piaskowa
401,63,Ciasna
402,38,Tulipanowa
403,168,Jasna
404,177,Szczęśliwa
405,2,Dolna
406,193,Browarna
407,198,Korczaka
408,28,Średnia
409,200,Hutnicza
410,109,Chopina
411,57,Letniskowa
412,46,Maczka
413,179,Rycerska
414,133,Orzeszkowej
415,119,Daszyńskiego
416,13,Borowa
417,143,Górska
418,64,Łabędzia
419,32,Toruńska
420,117,Tęczowa
421,35,Bolesława Krzywoustego
422,119,Piekarska
423,171,Słonecznikowa
424,136,Harcerska
425,144,Malczewskiego
426,153,Rolnicza
427,82,Jadwigi
428,194,Szeroka
429,114,Wróblewskiego
430,157,Korfantego
431,185,Promienna
432,130,Zakątek
433,110,Paderewskiego
434,141,Szpitalna
435,115,Jagiellońska
436,41,Cedrowa
437,191,Modrzewiowa
438,122,Plater
439,116,Starowiejska
440,67,Myśliwska
441,193,Krucza
442,64,Porzeczkowa
443,164,Orla
444,71,Morcinka
445,197,Wesoła
446,200,Kreta
447,134,Orzechowa
448,125,Jałowcowa
449,161,Azaliowa
450,62,Krasińskiego
451,71,Rzemieślnicza
452,113,Słowicza
453,20,Piastowska
454,183,Długa
455,74,Jaskółcza
456,61,Perłowa
457,70,Jeżynowa
458,86,Odrzańska
459,82,Majowa
460,139,Jaskółcza
461,21,Graniczna
462,36,Krakowska
463,39,Śląska
464,60,Jastrzębia
465,99,Lelewela
466,178,Żeromskiego
467,40,Szymanowskiego
468,181,Sosnowa
469,55,Rejtana
470,17,Sienkiewicza
471,107,Ludowa
472,105,Żeglarska
473,85,Krótka
474,139,Gołębia
475,120,Towarowa
476,107,Jana
477,16,Jastrzębia
478,53,Piwna
479,108,Kowalska
480,100,Konstytucji 3 Maja
481,198,Kosynierów
482,150,Zapolskiej
483,179,Witosa
484,6,Żytnia
485,196,Morska
486,148,Żytnia
487,98,Krucza
488,123,Bociania
489,2,Zakątek
490,91,Zielona
491,77,Jastrzębia
492,193,Krańcowa
493,100,Narutowicza
494,108,Powstańców Wielkopolskich
495,138,Widok
496,192,Skargi
497,189,Konwaliowa
498,140,Orkana
499,155,Warszawska
500,57,Norwida
501,125,Koralowa
502,57,Parkowa
503,70,Wilcza
504,112,Sikorskiego
505,125,Stycznia
506,8,Niepodległości
507,100,Parkowa
508,87,Pogodna
509,172,Kazimierza Wielkiego
510,174,Truskawkowa
511,104,Podgórna
512,186,Narcyzowa
513,43,Grabowa
514,120,Piaskowa
515,33,Strzelecka
516,160,Ludowa
517,137,Urocza
518,7,Rolna
519,101,Stolarska
520,152,Urocza
521,145,Krańcowa
522,170,Grottgera
523,7,Ludowa
524,22,Młynarska
525,165,Jana
526,110,Śląska
527,35,Letnia
528,119,Wesoła
529,47,Skrajna
530,13,Kwiatowa
531,67,Miłosza
532,98,Morcinka
533,84,Rózana
534,55,Strumykowa
535,117,Bursztynowa
536,84,Władysława Jagiełły
537,87,Wąska
538,195,Floriana
539,98,Pułaskiego
540,72,Klonowa
541,193,Maczka
542,108,Kolejowa
543,65,Rolnicza
544,21,Piękna
545,121,Sosnowa
546,5,Norwida
547,192,Rzemieślnicza
548,139,Szpitalna
549,14,Zamkowa
550,90,Bydgoska
551,58,Narutowicza
552,167,Zacisze
553,18,Stycznia
554,200,Podleśna
555,167,Majowa
556,11,Nałkowskiej
557,194,Owocowa
558,8,Wróblewskiego
559,64,Przechodnia
560,52,Kalinowa
561,6,Partyzantów
562,160,Partyzantów
563,40,Konstytucji 3 Maja
564,62,Chełmońskiego
565,33,Zacisze
566,122,Korfantego
567,172,Poziomkowa
568,30,Agrestowa
569,145,Malinowa
570,56,Konopnickiej
571,120,Parkowa
572,180,Agrestowa
573,66,Sienkiewicza
574,197,Powstańców Śląskich
575,95,Tartaczna
576,43,Szafirowa
577,156,Popiełuszki
578,156,Jeziorna
579,192,Wspólna
580,184,Sikorskiego
581,30,Skłodowskiej-Curie
582,200,Wyspiańskiego
583,42,Żurawia
584,80,Osiedlowa
585,28,Szymanowskiego
586,149,Makuszyńskiego
587,7,Środkowa
588,80,Baczyńskiego
589,148,Armii Krajowej
590,174,Miła
591,97,Maja
592,102,Spacerowa
593,184,Nadbrzeżna
594,51,Wiślana
595,20,Truskawkowa
596,152,Żwirki i Wigury
597,177,Lubelska
598,161,Wąska
599,63,Kolorowa
600,27,Głowackiego
601,179,Klasztorna
602,198,Lipowa
603,78,Śląska
604,176,Rataja
605,154,Południowa
606,31,Mazurska
607,145,Diamentowa
608,11,Traugutta
609,89,Miarki
610,137,Drzymały
611,110,Rzemieślnicza
612,170,Srebrna
613,95,Pocztowa
614,18,Długosza
615,130,Daleka
616,166,Pułaskiego
617,88,Okrzei
618,4,Bolesława Chrobrego
619,108,Kowalska
620,126,Solidarności
621,28,Wysoka
622,111,Majowa
623,93,Bociania
624,163,Kusocińskiego
625,118,Sikorskiego
626,182,Rybacka
627,40,Rubinowa
628,112,Fiołkowa
629,46,Sadowa
630,188,Młynarska
631,134,Słonecznikowa
632,167,Żurawia
633,70,Malczewskiego
634,158,Browarna
635,138,Rynek
636,199,Moniuszki
637,124,Narutowicza
638,120,Ludowa
639,112,Krańcowa
640,188,Zielona
641,152,Pałacowa
642,69,Brzoskwiniowa
643,83,Grabowa
644,63,Morska
645,23,Rolna
646,72,Torowa
647,116,Harcerska
648,63,Klasztorna
649,193,Olchowa
650,119,Piłsudskiego
651,146,Wybickiego
652,157,Szeroka
653,172,Pszenna
654,98,Ogrodowa
655,87,Kolonia
656,8,Wschodnia
657,127,Bukowa
658,84,Wczasowa
659,47,Daszyńskiego
660,125,Perłowa
661,55,Rataja
662,91,Pszenna
663,67,Ściegiennego
664,88,Wczasowa
665,72,Skłodowskiej-Curie
666,153,Piekarska
667,180,Mieszka I
668,71,Hallera
669,143,Szewska
670,3,Podmiejska
671,133,Łąkowa
672,49,Glówna
673,22,Zbożowa
674,62,Złota
675,185,Widok
676,105,Gałczyńskiego
677,126,Żurawia
678,143,Zielna
679,195,Niepodległości
680,62,Kopernika
681,177,Przechodnia
682,122,Bydgoska
683,166,Rajska
684,183,Średnia
685,126,Niecała
686,115,Głogowa
687,5,Konarskiego
688,24,Bałtycka
689,76,Jeżynowa
690,57,Gołębia
691,104,Wybickiego
692,178,Stolarska
693,63,Okrzei
694,79,Zielna
695,170,Dworska
696,149,Jałowcowa
697,95,Miła
698,122,Kossaka
699,142,Jaworowa
700,136,Zwycięstwa
701,89,Miła
702,109,Bolesława Krzywoustego
703,191,Sybiraków
704,141,Jana Sobieskiego
705,85,Skłodowskiej-Curie
706,91,Źródlana
707,180,Jaworowa
708,117,Grzybowa
709,70,Powstańców
710,79,Wysoka
711,65,Szeroka
712,60,Skargi
713,31,Wolności
714,185,Grottgera
715,50,Wiatraczna
716,81,Piłsudskiego
717,31,Rumiankowa
718,191,Przemysłowa
719,138,Poznańska
720,196,Mokra
721,177,Widokowa
722,48,Słowianska
723,50,Zachodnia
724,56,Środkowa
725,190,Brzozowa
726,124,Drzymały
727,71,Koralowa
728,186,Zamkowa
729,151,Jagiellońska
730,195,Kasztanowa
731,135,Topolowa
732,153,Rajska
733,73,Robotnicza
734,26,Czarnieckiego
735,50,Zamkowa
736,76,Jadwigi
737,59,Jana
738,93,Szewska
739,46,Osiedlowa
740,78,Lipowa
741,4,Mickiewicza
742,182,Stroma
743,137,Skrajna
744,33,Turkusowa
745,71,Cedrowa
746,12,Klasztorna
747,14,Źródlana
748,142,Rózana
749,75,Letnia
750,179,Żeglarska
751,33,Zacisze
752,164,Wrzosowa
753,193,Krokusowa
754,126,Szewska
755,27,Jaśminowa
756,4,Słowackiego
757,147,Broniewskiego
758,73,Batalionów Chłopskich
759,121,Topolowa
760,123,Orzechowa
761,113,Działkowa
762,88,Stycznia
763,48,Willowa
764,14,Bukowa
765,65,Tulipanowa
766,123,Okrężna
767,30,Ciasna
768,17,Rejtana
769,103,Nowowiejska
770,126,Partyzantów
771,19,Piłsudskiego
772,148,Wyszyńskiego
773,162,Żwirowa
774,176,Wojciecha
775,14,Daleka
776,39,Ludowa
777,39,Słonecznikowa
778,145,Rycerska
779,78,Towarowa
780,22,Wolności
781,64,Truskawkowa
782,31,Zielna
783,143,Rynek
784,196,Matejki
785,107,Wiejska
786,156,Moniuszki
787,153,Powstańców
788,159,Jesionowa
789,58,Jana Sobieskiego
790,199,Radosna
791,134,Paderewskiego
792,98,Rolna
793,116,Gdańska
794,114,Żwirki i Wigury
795,77,Wesoła
796,151,Fabryczna
797,110,Szpitalna
798,79,Cisowa
799,146,Lwowska
800,159,Wspólna
801,16,Fabryczna
802,157,Leśna
803,190,Skośna
804,26,Słonecznikowa
805,196,Dąbrowskiej
806,54,Chopina
807,161,Skrajna
808,55,Robotnicza
809,68,Sportowa
810,170,Jałowcowa
811,21,Mazowiecka
812,41,Słowicza
813,62,Rumiankowa
814,45,Wybickiego
815,142,Stolarska
816,20,Wierzbowa
817,41,Batalionów Chłopskich
818,1,Morelowa
819,105,Gdańska
820,116,Paderewskiego
821,177,Wolności
822,153,Żwirki i Wigury
823,121,Jeziorna
824,75,Głogowa
825,9,Zacisze
826,60,Okulickiego
827,74,Żwirowa
828,181,Głowackiego
829,73,Działkowa
830,180,Turystyczna
831,117,Targowa
832,19,Wierzbowa
833,176,Wiejska
834,60,Konwaliowa
835,68,Zdrojowa
836,161,Chopina
837,151,Miłosza
838,170,Rynek
839,51,Mazowiecka
840,109,Ptasia
841,30,Wodna
842,140,Orkana
843,58,Dąbrowskiej
844,166,Willowa
845,39,Nałkowskiej
846,69,Składowa
847,37,Krucza
848,19,Wiklinowa
849,16,Morcinka
850,43,Podwale
851,79,Ptasia
852,153,Wesoła
853,192,Kochanowskiego
854,146,Klonowa
855,74,Mazurska
856,113,Kosynierów
857,32,Rubinowa
858,120,Reja
859,177,Dworska
860,78,Parkowa
861,180,Jodłowa
862,104,Kamienna
863,70,Jana III Sobieskiego
864,129,Sienkiewicza
865,139,Wojska Polskiego
866,127,Sosnowa
867,113,Rejtana
868,21,Kasprowicza
869,154,Rybacka
870,11,Słowackiego
871,111,Klonowa
872,189,Jana Sobieskiego
873,83,Sawickiej
874,155,Nadrzeczna
875,65,Skrajna
876,7,Królewska
877,24,Pułaskiego
878,59,Rycerska
879,173,Młynarska
880,148,Dąbrowskiego
881,151,Żeromskiego
882,6,Bociania
883,196,Traugutta
884,173,Szewska
885,69,Jodłowa
886,148,Skrajna
887,11,Wałowa
888,196,Skośna
889,194,Zaciszna
890,45,Błękitna
891,121,Świerczewskiego
892,133,Wiosenna
893,167,Chabrowa
894,114,Pomorska
895,72,Wypoczynkowa
896,47,Krasińskiego
897,150,Pałacowa
898,112,Mazowiecka
899,163,Niepodległości
900,126,Krokusowa
901,24,Grottgera
902,121,Bałtycka
903,90,Cicha
904,105,Stolarska
905,86,Górna
906,83,Zwycięstwa
907,172,Letnia
908,27,Rubinowa
909,42,Cmentarna
910,85,Makuszyńskiego
911,106,Składowa
912,178,Wiązowa
913,127,Polna
914,74,Kraszewskiego
915,170,Odrzańska
916,103,Narcyzowa
917,195,Chmielna
918,141,Topolowa
919,10,Mostowa
920,117,Królewska
921,23,Diamentowa
922,81,Norwida
923,65,Sawickiej
924,83,Ceglana
925,30,Paderewskiego
926,198,Rycerska
927,104,Grottgera
928,132,Rózana
929,1,Mała
930,169,Turystyczna
931,139,Bałtycka
932,119,Krzywa
933,106,Mazowiecka
934,14,Ptasia
935,49,Czarnieckiego
936,133,Zakątek
937,93,Jasna
938,160,Zielona
939,194,Broniewskiego
940,128,Kilińskiego
941,161,Szpitalna
942,114,Waryńskiego
943,195,Tęczowa
944,14,Agrestowa
945,53,Lwowska
946,69,Brzozowa
947,141,Lwowska
948,34,Perłowa
949,74,Glówna
950,113,Żwirowa
951,179,Zacisze
952,125,Narcyzowa
953,32,Okrężna
954,8,Głowackiego
955,162,Rzemieślnicza
956,156,Ceglana
957,62,Popiełuszki
958,182,Robotnicza
959,41,Lisia
960,80,Słowicza
961,142,Krucza
962,4,Jaskółcza
963,142,Wysoka
964,105,Bankowa
965,24,Żurawia
966,58,Szczęśliwa
967,30,Lwowska
968,119,Spółdzielcza
969,31,Azaliowa
970,166,Wschodnia
971,40,Kochanowskiego
972,128,Lisia
973,184,Konstytucji 3 Maja
974,75,Podgórna
975,131,Wąska
976,181,Szeroka
977,70,Makuszyńskiego
978,107,Jaskółcza
979,124,Klasztorna
980,121,Kolorowa
981,63,Turystyczna
982,117,Leśna
983,142,Rumiankowa
984,38,Staffa
985,99,Towarowa
986,49,Wojska Polskiego
987,154,Konopnickiej
988,131,Władysława Łokietka
989,192,Rataja
990,35,Działkowa
991,18,Toruńska
992,71,Kowalska
993,198,Wysoka
994,107,Niecała
995,88,Zaciszna
996,130,Lwowska
997,69,Jana Sobieskiego
998,1,Okulickiego
999,73,Jabłoniowa
1000,186,Szczęśliwa
