71,34,2,18,6,245,4,OSB 1X47,ZS546926329676291,2020,45398,2881,425
72,35,3,9,10,248,2,HF 48413,CD768151185672438,2019,73139,3284,380
73,15,3,10,4,251,3,CU 76563,IE600412577711837,2021,91436,3294,355
74,19,1,19,9,195,4,IFF 124AT,CS186210427523083,2024,90474,4165,224
75,19,1,10,2,178,4,UZ 81647,VM090063353310600,2023,67225,4060,565
76,14,2,18,5,140,2,VCH DZ22,NG068155839386613,2018,62726,1992,126
77,43,5,8,4,27,1,KFA M506,TI373149501364971,2021,86584,3937,558
78,7,6,5,1,81,4,SFI 9562D,TA525715099768389,2023,124701,2954,279
79,49,3,11,5,31,1,AT 1Y436,CV391025743263039,2023,60875,3190,113
80,12,4,6,1,204,4,EIK U086,LC403553380339685,2019,75882,1152,84
81,20,5,20,2,172,3,ACP CG02,PB321298338167423,2021,142422,3146,580
82,9,5,15,5,99,1,TH 973JJ,BW471566277689627,2020,42596,3993,544
83,42,3,6,1,173,3,NCY 82JT,TE824674746897152,2022,50636,1717,490
84,28,5,11,2,206,1,EG 0A857,MW666567491601692,2019,36860,2954,406
85,16,1,9,7,121,4,IYY 87XL,QP506633705024972,2024,69990,2349,384
86,38,6,19,1,134,3,SVF 1AD6,UA691836264488694,2023,61945,1253,196
87,30,3,6,7,258,3,XCD 9524U,LX364027011686462,2023,30779,3615,377
88,24,5,8,4,69,4,WE 281GP,SF793230234679121,2019,119269,4061,457
89,27,6,18,8,112,2,DIC 93KA,HW771004090138069,2023,21461,3151,532
90,34,6,12,2,58,1,PP 9YK65,UI555356690551076,2024,143562,3069,282
91,37,5,5,3,168,4,TD 84357,ZV978630505057397,2018,53844,3935,575
92,6,5,15,1,233,2,ZCL 1NP6,CH493289802714872,2022,108901,2870,134
93,36,4,10,1,203,3,VRH 3H21,YS160256434712871,2024,790,4053,298
94,38,1,2,7,177,1,HSY T156,KX686334141115931,2022,15795,1281,558
95,3,3,14,3,70,4,KM 040SX,ID983665528993160,2020,100264,2836,461
96,25,1,18,3,179,1,EJH P729,DZ420954814973746,2019,140839,2608,205
97,47,2,1,1,153,4,EWG X302,US764208656756618,2023,142723,2736,463
98,15,2,15,6,80,3,WG 6WR12,VP590472927742333,2019,29581,1130,504
99,40,1,8,4,35,1,LX 91266,CH201572018596263,2022,8801,2827,124
100,16,6,2,7,225,2,MP 9J261,KK764750111178309,2022,56955,4088,132
101,9,5,10,4,164,3,IWX 9D26,YZ764921518260688,2019,79105,1585,301
102,27,3,9,1,90,4,PCQ 81S3,JQ129208751029321,2022,129924,1191,427
103,42,6,13,9,164,4,YBC 458DQ,WM260340848729758,2021,39116,2227,460
104,12,5,16,4,116,3,QGW 03D0,JQ324329839542961,2024,37840,4299,549
105,4,5,14,7,69,4,MU 7FM14,YB628314359892625,2019,66845,1831,413
106,42,1,15,6,48,2,ATH 18CI,OY186151554234016,2018,70375,2543,115
107,5,2,19,9,112,4,ZD 8497F,ZV185948491025625,2019,87284,2240,90
108,14,2,4,8,125,2,ZRR TM79,TD240822269405396,2021,62739,3260,404
109,50,3,13,8,184,3,OL 844ZO,DF683414651113129,2020,94278,3099,584
110,30,1,16,6,105,3,JRP 06827,CM788160930685389,2020,108509,1186,301
111,48,2,1,5,214,3,FVY 3Q21,ST528506762515381,2019,51430,2350,310
112,25,5,8,8,173,3,JIG 9A63,AW480797050975451,2024,128089,3962,577
113,30,2,12,3,72,4,FML 01673,XB188261702437654,2019,142117,3627,135
114,34,1,3,1,4,4,RZ 772ID,KQ256053134026650,2019,60668,1277,229
115,1,2,17,8,192,1,PV 1I678,XR725686211022580,2022,126669,3699,574
116,2,1,18,9,211,1,BV 6K906,SP744716392823414,2018,138783,3957,356
117,35,3,1,9,221,2,NGP WZ18,NM923923126043260,2018,25248,3146,227
118,16,2,20,9,130,3,BM 8433N,UD567086041454563,2020,104044,1322,457
119,26,4,19,4,116,3,BA 534BV,XI749162475541108,2023,21133,3676,107
120,6,4,13,7,244,1,LXZ L989,TC534396112910933,2023,2477,3877,250
121,6,4,14,6,49,1,CR 5473T,EA820236848557161,2019,55421,3834,561
122,18,1,3,5,17,2,QZA 94F2,XY409036788127868,2024,82440,1063,287
123,38,2,13,2,154,2,TIG 29FA,OC390878844344812,2022,63038,3320,473
124,44,5,11,7,72,1,HJB 24U2,AN403381059551842,2022,90664,1218,175
125,28,2,3,6,204,3,KB 5UA34,NL240891649837354,2018,71651,4208,536
126,32,2,12,9,193,4,ZYM EO36,TK527172722397240,2019,99633,1350,377
127,16,6,3,2,138,2,MV 121TG,WP637618209166010,2021,40442,4028,473
128,21,3,4,2,3,3,EH 14290,PD018513279724572,2021,94350,4117,351
129,7,2,3,3,221,4,WIU 10R0,PS184186203036625,2022,145421,3097,492
130,7,1,3,6,48,3,VM 1V721,HV314519515109226,2024,100987,1049,373
131,27,4,3,9,125,2,FVN 4EV9,UY451475410225267,2023,99806,1693,217
132,18,3,9,8,75,1,PCD 6421S,AJ522655767695236,2019,113947,2129,506
133,20,4,3,6,129,2,RRP 8R36,IH196893135030587,2023,129971,3431,275
134,30,1,5,5,4,4,LL 24728,EE633302126065019,2020,99585,4292,412
135,29,3,14,10,70,3,TFA 213EL,SH109622728476570,2020,52652,2961,396
136,12,4,11,5,252,2,BU 282BT,YI066784984362418,2020,98580,2147,477
137,24,1,19,4,93,1,GMT 03628,EX917756620563411,2023,121011,3900,289
138,29,3,3,7,256,2,YKA 2HJ8,CK113904383034199,2023,79385,1990,333
139,43,2,14,7,38,4,PBB 1405K,BL468356521568182,2022,125628,3383,485
140,35,5,14,9,19,3,MPS 4227B,XN113322889857254,2023,140746,3431,162
141,7,2,12,3,23,4,NBW 633YV,UK991297102481717,2024,86926,4260,515
142,7,1,4,5,114,2,FC 5IS51,AN127474721970546,2021,98073,2601,549
143,50,6,19,9,78,3,EOL QT55,KK168740903802146,2018,126555,1427,377
144,27,1,4,3,179,3,CHM 15OV,VM778711216636515,2020,119362,4211,286
145,34,4,12,8,50,4,GWX 1P47,ND082723590960567,2023,118606,2305,143
146,20,1,4,1,176,1,AY 6V442,BV121461476834201,2023,43084,4032,324
147,34,2,18,3,170,4,JFG 6778L,AJ265960893199255,2021,60779,4266,489
148,41,2,6,7,203,1,EPK 6D48,WN072791033682963,2023,51727,2840,514
149,25,1,7,4,143,1,VS 5A504,DB481776655868512,2022,26673,4273,266
150,24,3,7,8,59,3,FRT F866,GO464911110961798,2023,128315,3160,395
151,39,4,20,7,59,3,QSZ 4B63,GS378613715766053,2020,120025,3527,251
152,44,6,10,10,44,2,VI 6JZ30,ZM600025895529638,2020,30896,1976,387
153,8,2,12,3,199,4,UMB 6ZS2,JK626582631281964,2022,36141,3353,467
154,28,2,16,9,89,2,GCC A609,MI209819602752334,2021,75716,1573,266
155,21,4,20,1,184,1,HXY 640ZZ,FE412091179112442,2021,35791,1798,468
156,36,5,16,7,252,4,LGM 7D06,CH171366572240299,2023,116353,3000,246
157,6,5,1,4,150,1,LPT T802,BU841390808823513,2020,58941,3201,370
158,11,4,19,8,58,1,HC 244XW,RT731584776863423,2020,142372,4371,450
159,35,1,15,9,112,4,MD 9SZ42,WX376769459196639,2018,64888,2218,108
160,29,3,12,2,225,1,COF BQ49,NQ649856012562531,2024,62113,1858,434
161,46,5,14,3,72,2,LEY K105,GJ053795381649383,2024,54248,4298,135
162,37,3,18,5,87,3,WT 1ZV96,MU655330770461172,2023,76712,2184,348
163,33,6,4,3,211,1,MHS 0AJ9,UT074260880501716,2020,33262,3872,210
164,16,2,11,4,202,4,KY 1LM85,IG790647715910300,2019,70442,3570,499
165,25,4,3,2,207,3,WXN H213,SK580040104145964,2023,96749,2861,574
166,21,5,1,2,235,3,SO 529DE,XS671883977457314,2024,16601,4258,482
167,14,4,7,8,138,3,CLR 33117,WT030376371539885,2024,74342,2382,208
168,37,4,11,1,24,1,OUE 81235,DG679836314624912,2023,120476,1065,202
169,11,4,15,1,220,2,DHA 72407,VD875418156326868,2023,34580,3661,384
170,11,3,3,6,129,1,ILD 6B63,OH436294897861031,2020,43391,1211,480
171,41,3,8,7,47,1,BS 43181,TM439666134732354,2018,55947,2952,154
172,9,5,8,9,228,1,XA 8DF97,LQ432512257207650,2018,90065,4345,198
173,28,6,5,8,37,2,FV 0957Y,XG907371009438822,2021,23417,3992,179
174,7,3,12,5,71,4,JZ 5775X,RH847457054589714,2024,34903,3626,221
175,5,5,19,1,85,4,UAE 63257,QR039653136148782,2020,55851,3571,230
176,27,5,15,4,45,1,KMS N443,DR098591679541072,2019,32284,3413,468
177,23,4,11,3,127,3,QJ 247TR,WQ414070349107406,2023,22085,2015,366
178,50,6,1,5,106,2,ABI 488EL,BZ214236914307536,2023,102695,2209,130
179,16,4,13,2,124,4,IJ 4296T,IL592342683441497,2023,18615,3162,87
180,24,3,5,7,216,3,ZND 75EQ,NT857567667080612,2022,45290,4123,557
181,50,1,1,10,35,1,HSQ 2989L,MG406260787010415,2020,56555,1162,136
182,26,5,10,9,213,4,JSP 019WK,SM803828723244079,2023,105454,1336,231
183,18,1,10,2,105,2,CA 9181E,IQ331708760146723,2022,85655,2599,142
184,20,6,14,4,30,2,TVO 162VT,XQ022328837744197,2018,113897,1474,539
185,40,5,2,5,90,1,MM 1WZ76,WI620471960940970,2018,35969,3872,86
186,11,4,12,9,133,2,XOI 2A58,YW835868122595724,2020,33274,4070,350
187,47,1,1,6,220,3,JMC UP67,CB929884259959961,2022,16743,2076,153
188,32,4,17,6,29,4,XFH 177DV,WX533126610941017,2024,148605,1682,451
189,11,3,4,10,60,2,UAF 7KD6,FL298334774332683,2023,133385,1009,120
190,1,2,2,8,187,4,UV 13020,WN569815287339785,2019,46913,1143,504
191,15,3,8,7,164,3,EZC 66O1,SQ912841173098503,2024,20417,3340,456
192,8,5,2,3,115,1,WLC 18FJ,CV938984690819740,2021,18068,2904,364
193,50,3,11,2,234,1,IGK 23YB,JE850371990516991,2020,52604,2193,386
194,48,5,8,8,189,4,IX 078BD,ED356743000389608,2024,51228,3999,326
195,10,1,14,1,120,3,YMW 68EN,AO217195535603319,2023,2515,2371,76
196,49,6,13,5,54,2,XYZ 90ZR,IM030102724055934,2022,62434,2718,578
197,4,2,9,2,23,2,PVD 14VC,GG837537458438458,2024,136251,2690,456
198,30,6,3,10,49,2,LN 97413,FC283483152037710,2023,103376,1305,138
199,28,6,5,4,150,3,IS 1MJ04,QT967066703362680,2024,82577,4279,477
200,45,6,11,6,232,3,RY 50954,KU930596601864876,2019,19578,1829,214
201,50,5,4,3,55,2,YQI 7FM3,RQ204413845960945,2021,122173,2285,491
202,8,5,12,4,232,3,ZU 9ZY01,NA495427707070578,2021,69470,4490,197
203,6,2,10,10,21,2,SC 49851,LR724447232290310,2024,85929,1606,168
204,46,2,12,7,26,3,OSK 83B0,EP440580935118718,2020,45578,1126,489
205,29,5,18,4,49,4,KS 6L164,SJ205955657490250,2018,36645,1496,87
206,4,2,5,4,206,3,ADT 5GZ8,OJ895369026113989,2023,22030,3384,340
207,5,1,3,4,228,2,NRX 18097,VH887543943535375,2018,86913,1500,118
208,30,1,6,10,222,4,HOX 65158,QI815793763928369,2021,7728,2566,511
209,12,3,7,3,141,3,IZJ 1KK1,TE668297327021648,2021,38962,1140,326
210,42,3,16,7,246,1,DEB 60212,NG886652683415599,2018,73341,2567,215
211,27,2,17,4,10,4,BCX 57676,CL472298120995765,2024,94139,2963,571
212,23,5,17,6,199,3,XSI 13Y4,CV750988986456522,2019,6832,2305,299
213,2,3,2,8,184,2,GNQ 49951,QR542144773244913,2019,26249,2014,321
214,18,5,2,4,199,3,DG 209RQ,DS088307053496782,2024,45537,1720,317
215,38,3,12,10,15,3,WW 7674D,RX124151315285478,2022,147746,1581,267
216,32,5,10,3,252,1,WW 0618K,LU538003296334727,2018,14724,1951,299
217,2,5,16,1,170,2,JEG 1U83,OW061789320649693,2024,34207,2394,256
218,21,1,1,3,73,1,QVF 3J47,QB769587413146753,2024,137965,2493,149
219,24,6,13,10,52,3,FO 1562K,RU779630448360854,2020,84568,1557,236
220,47,4,16,6,90,3,MZO 40NM,NV473504763928319,2019,45967,2548,389
221,47,6,10,3,91,1,TR 061AX,ZK558108358328634,2023,102655,4483,108
222,12,5,11,10,114,1,KNG R300,VH081867024403304,2021,36868,2355,154
223,16,3,11,3,46,3,ZMU 411ME,BG186008921963945,2021,2987,2085,289
224,16,6,3,6,132,1,AJI 73149,BF764613684748836,2023,335,1196,470
225,29,6,14,3,212,4,MLY 81739,NF063757914521182,2021,92073,3235,459
226,7,4,19,4,84,4,HCE 7MT8,RS930746452059960,2018,8758,2206,95
227,21,3,4,2,176,2,YR 7Z875,VH357788116162028,2021,42180,3997,151
228,36,1,11,10,248,1,GO 672DB,XK872866041644859,2021,43253,3486,519
229,11,1,4,6,106,2,FEJ QV39,LJ589477352287056,2021,145257,3956,346
230,43,3,10,4,50,1,CAJ 3W31,MR875109792158350,2021,149886,3250,577
231,10,1,12,1,219,1,NS 5XJ96,ZH488319213424912,2020,125915,1816,174
232,2,2,6,5,42,4,UYM 9KS9,UE497320331922270,2024,30279,2262,482
233,31,4,9,2,199,2,EQ 76754,NK813866675485819,2020,99993,2512,266
234,29,1,9,8,239,3,IWE NR77,YX418652057563983,2019,70401,3310,138
235,10,6,4,2,177,4,XA 583GO,CS094515480940476,2024,59641,3266,137
236,25,5,14,9,244,2,IIU 09079,HD772781050922216,2021,78342,1322,479
237,46,1,17,10,76,1,UWB 1K84,WG390552958066013,2024,117713,1707,246
238,14,2,5,1,217,1,XI 704CF,KD938620448515791,2023,114135,1826,226
239,39,3,11,2,45,4,DC 1259F,LR020357134324064,2022,104164,3260,408
240,18,5,15,1,215,1,SK 343NH,LY244741759558720,2021,39227,1606,177
241,7,5,4,5,177,4,RS 654GW,QO358841834374018,2020,100412,3681,572
242,37,5,16,1,89,3,PE 559OS,TK690515026755125,2021,37710,3531,486
243,3,4,11,4,26,4,RFY 7A97,WG996673459576403,2020,97633,1081,420
244,20,3,9,8,51,2,NN 4969Y,YX028249839225014,2019,78769,4045,528
245,50,3,9,7,46,2,ZL 270OM,AE232441233613285,2021,55414,4373,491
246,48,4,17,6,29,2,LD 637PR,EW673162526546968,2018,81559,3905,593
247,26,2,17,10,15,2,VXS 3A92,NT355580996132730,2019,52619,4427,134
248,16,1,15,1,185,2,CKM 62UF,RU446704622681715,2020,96561,4372,550
249,33,4,4,1,124,3,UM 0252Z,GX986707660464197,2021,116943,1726,560
250,38,5,12,6,84,3,PWK 5126R,SC861205943897607,2023,23695,2166,103
251,25,1,6,10,110,2,PO 0954L,MH654084245607540,2023,59011,3774,286
252,18,6,14,9,11,1,XBR X632,CE181227645793897,2021,34685,3650,252
253,39,1,8,5,157,3,LBE T168,NG154660241613944,2021,98690,4487,432
254,30,3,7,8,155,4,ZHW 05Z9,NB736424809624406,2022,26820,1029,598
255,43,3,18,10,145,3,NVE 4795I,IY133053194979695,2023,28338,2972,140
256,22,3,11,5,134,3,RAK 5K57,FN277382646091785,2019,39303,3117,321
257,4,5,13,6,72,1,QLJ 45770,II299295966048736,2023,130383,2209,340
258,27,4,13,1,98,3,TDD 31MG,QR942268653694551,2023,58291,3810,562
259,43,3,17,5,88,2,YUK QR86,RG367747226408572,2020,25586,2927,206
260,48,3,18,3,172,1,SUN 30NN,KO932998199605932,2019,93135,1913,389
261,27,3,12,5,151,4,VCL 9A68,KD832753273524103,2024,30875,2926,129
262,41,5,19,10,37,4,HVT 3O27,YA819523710068761,2019,131197,1489,465
263,34,3,14,1,78,2,WR 9DW80,WL770460568761124,2019,89828,2675,543
264,10,3,6,2,250,3,ZDX 5652F,YC373415177345475,2023,46353,2282,134
265,1,4,9,4,87,2,ISI 90228,VZ403595442947742,2021,23079,1529,519
266,41,4,13,7,245,4,EET 46430,PJ394290458867925,2018,9889,3185,279
267,47,3,1,6,98,1,QKQ 7LM2,XU872760153433249,2023,1081,3565,329
268,15,6,12,5,67,1,DUG 7790L,ZD833506158148881,2021,131946,3410,388
269,11,1,2,5,149,4,SQH 4H23,NO372094841312840,2023,136390,3441,420
270,28,6,5,6,251,3,SY 7S718,FT051371717318939,2024,49394,1674,488
271,2,2,8,3,109,1,ASN 7DX3,PT997046947258784,2022,132286,1691,201
272,24,6,2,7,131,1,RH 8KI84,CV712705877221641,2022,12572,3710,185
273,42,1,2,2,214,4,VRF GY13,MX348458714939252,2021,32399,3240,333
274,31,6,5,4,5,3,ZFF 25TV,CT879643474524555,2021,26471,3712,351
275,40,5,5,7,54,1,SMY 60NA,UJ652740334450566,2020,29887,4213,183
276,32,2,20,4,135,2,XGZ 98G7,LY411325797067349,2020,107415,2208,239
277,3,5,16,4,247,3,DB 54857,CP417215622949381,2019,717,1051,166
278,8,5,16,3,47,1,SRY V488,MR402155732573755,2023,26552,2047,311
279,30,3,9,8,26,1,IIT 02166,SK670808509608587,2024,45797,1160,372
280,24,6,11,7,60,1,UCX C918,PV182819793164772,2024,12029,1038,216
281,43,6,6,6,184,4,FU 5786S,LR069409600356243,2022,70335,4001,170
282,24,3,6,2,206,4,KRO 3959U,UU232342108902851,2021,71259,4422,469
283,45,4,14,3,58,2,VG 4G264,ZM335027160736077,2023,15373,4457,238
284,7,4,19,8,225,2,YM 1S128,XE981231795563318,2022,99549,4190,442
285,40,1,5,8,250,1,QD 0OA66,CJ615541643167045,2021,115523,1187,139
286,17,6,11,1,115,3,HFS 822AE,VZ700934596262282,2022,137128,3818,172
287,28,6,8,8,178,4,VFL 2073D,IY465495005070260,2019,146366,3509,130
288,1,6,6,9,241,4,TXQ 2105F,EQ316117768729047,2024,43359,1305,578
289,21,2,11,5,26,2,KV 917RL,PO793238223116491,2022,99257,2650,315
290,6,4,15,10,230,1,FX 5VJ79,AJ889425652906032,2024,130667,2830,398
291,8,4,1,2,207,4,BZH FM50,VR977539673794871,2018,146048,3248,75
292,6,5,20,5,106,4,YQK KF45,DH787158415608213,2020,95248,4379,130
293,15,4,11,9,243,3,RW 2547J,XJ681826832303589,2023,118628,1466,174
294,49,6,8,1,175,3,QQB 5ZR8,DZ382521293289634,2024,76541,3242,457
295,45,1,2,3,253,2,MQ 7NP52,KW401484399106227,2024,107272,1437,335
296,40,2,7,2,202,2,HMZ 6693F,AO351342619237245,2021,49959,3934,421
297,7,4,2,10,64,4,QJ 1973Q,BL741897215406417,2021,132172,1550,585
298,1,5,2,9,222,4,WW 438ZP,VA119953766014448,2022,46452,3832,252
299,47,2,4,7,165,4,ILC AD73,CM973964178996986,2021,65074,2119,482
300,22,3,15,3,71,4,SZ 1911U,QB359966057798066,2022,134294,2223,396
301,46,6,18,4,103,2,SF 5A146,JX074555347057423,2022,76173,3811,428
302,44,2,6,9,166,1,RUK 527XM,WY155983541165972,2024,92337,3302,566
303,38,5,14,9,147,4,IW 5P575,NS225013948848826,2024,3347,3140,184
304,2,4,5,1,29,2,GC 9642C,PJ585626149915370,2020,42188,2172,331
305,10,1,10,4,17,3,VI 333AP,MA373204309776889,2024,118644,1418,304
306,48,6,18,7,122,3,QS 964MU,IG546553585125389,2023,12315,2561,471
307,27,6,11,9,28,1,QWP 5193R,BJ583749079779612,2023,65887,1830,528
308,15,6,12,10,101,2,RUB 7L21,SR514940976263748,2020,117654,1725,151
309,12,2,17,2,194,1,KH 8SZ62,UM895090591191862,2021,73167,3278,345
310,9,2,19,5,3,3,TY 2Y207,WL151169666725214,2021,40581,1162,232
311,21,5,2,10,155,4,NIP 12463,KA351571840908051,2024,144221,2465,149
312,46,3,17,4,95,1,AAK 40M9,KL951239728351295,2024,132419,1651,500
313,35,5,13,2,179,2,WYF 2Q70,MJ908144152982173,2019,87001,2355,444
314,19,2,20,9,244,1,KOV 7RM1,GH815352373605079,2018,90703,2824,321
315,42,5,20,4,21,3,VU 8998K,FB868345273466661,2021,29720,2579,337
316,35,6,10,1,192,4,DKR 9P64,BD740803149982508,2021,11495,2213,272
317,21,5,3,2,86,1,MG 0LR68,KO828503172351373,2023,17163,1862,293
318,44,4,4,4,223,1,ABM 1GW4,BR035263560229394,2023,40305,1096,545
319,46,3,2,2,38,1,WUJ 4GU6,EO066643749060723,2019,66036,3284,147
320,37,2,9,7,199,4,DF 7128Z,JF524648449411631,2023,106023,2772,398
321,2,4,4,9,4,1,EQ 7B711,QG306211369572790,2024,11931,3869,149
322,23,5,4,5,155,1,GYG 5090X,LO254257306624813,2020,114734,2561,479
323,43,1,16,3,113,2,KV 7X071,BN398482285011688,2023,102496,4262,377
324,41,2,10,6,6,2,FXK 50213,KP060906913098107,2018,10950,1019,478
325,35,5,3,5,108,3,JVT 37MO,KX945772785324264,2019,108174,3644,599
326,10,2,6,4,130,2,ANZ 42076,VU836253666777675,2018,47541,3747,130
327,49,5,15,9,38,3,MEX QG33,IP393957865436271,2023,17658,2025,175
328,13,6,19,8,170,3,JYT 0N33,XJ582686270369249,2019,61481,1408,366
329,40,1,7,6,249,4,MSZ ZG26,DV573275998011100,2020,80130,3839,231
330,37,5,12,6,220,2,CKL 234GX,KA159597752441822,2018,82107,2007,301
331,46,6,14,5,185,2,RT 2887N,SX431271026767209,2023,86917,2964,548
332,29,3,10,8,56,2,SSF 0O79,TY551512294621354,2023,21488,4446,362
333,9,5,7,5,40,1,CLT 7099Z,QC625438480752034,2018,132953,3586,106
334,38,5,13,10,109,1,KBI 71XY,SR580290904637660,2022,68319,3225,558
335,42,2,12,7,115,3,WM 8KL66,BZ525483744171581,2019,121818,3051,597
336,6,4,12,9,6,2,ZY 125DH,YQ129311005912975,2024,43474,4100,218
337,29,2,6,10,75,4,TD 2312B,MT110633016583737,2020,10595,1895,574
338,15,1,9,6,120,1,PJ 907XV,UW280123428931132,2023,54204,3120,444
339,25,4,15,1,21,3,FM 9U496,FW843645380442101,2018,136674,3594,355
340,48,3,19,9,90,4,BTY 61701,UI595919457575747,2023,99226,2495,154
341,34,3,13,4,208,3,GHS 20567,ZX756777226602562,2024,90448,2993,568
342,39,1,17,3,226,2,NZ 22923,OM106724530762484,2019,20208,3106,362
343,14,2,6,3,186,1,TXP 6N27,AT051157942387367,2023,60383,2697,413
