68,68,68,69,68,68,69,ANULOWANE,Rezerwacja 68,2024-03-09,2024-03-19,,204,16596,,1012,231,18,1384
69,69,69,70,69,69,70,NOWE,Rezerwacja 69,2024-03-10,2024-03-21,,207,16693,,1021,233,19,1397
70,70,70,71,70,70,71,AKTYWNE,Rezerwacja 70,2024-03-11,2024-03-13,,210,16790,,1030,235,20,1410
71,71,71,72,71,71,72,ZAKONCZONE,Rezerwacja 71,2024-03-12,2024-03-15,2024-03-17,213,16887,16998,1039,237,21,1423
72,72,72,73,72,72,73,ANULOWANE,Rezerwacja 72,2024-03-13,2024-03-17,,216,16984,,1048,239,22,1436
73,73,73,74,73,73,74,NOWE,Rezerwacja 73,2024-03-14,2024-03-19,,219,17081,,1057,241,23,1449
74,74,74,75,74,74,75,AKTYWNE,Rezerwacja 74,2024-03-15,2024-03-21,,222,17178,,1066,243,24,1462
75,75,75,76,75,75,76,ZAKONCZONE,Rezerwacja 75,2024-03-16,2024-03-23,2024-03-23,225,17275,17390,1075,245,0,1475
76,76,76,77,76,76,77,ANULOWANE,Rezerwacja 76,2024-03-17,2024-03-25,,228,17372,,1084,247,1,1488
77,77,77,78,77,77,78,NOWE,Rezerwacja 77,2024-03-18,2024-03-27,,231,17469,,1093,249,2,1501
78,78,78,79,78,78,79,AKTYWNE,Rezerwacja 78,2024-03-19,2024-03-29,,234,17566,,1102,251,3,1514
79,79,79,80,79,79,80,ZAKONCZONE,Rezerwacja 79,2024-03-20,2024-03-31,2024-04-01,237,17663,17782,1111,253,4,1527
80,80,80,81,80,80,81,ANULOWANE,Rezerwacja 80,2024-03-21,2024-03-23,,240,17760,,1120,255,5,1540
81,81,81,82,81,81,82,NOWE,Rezerwacja 81,2024-03-22,2024-03-25,,243,17857,,1129,257,6,1553
82,82,82,83,82,82,83,AKTYWNE,Rezerwacja 82,2024-03-23,2024-03-27,,246,17954,,1138,259,7,1566
83,83,83,84,83,83,84,ZAKONCZONE,Rezerwacja 83,2024-03-24,2024-03-29,2024-03-31,249,18051,18174,1147,261,8,1579
84,84,84,85,84,84,85,ANULOWANE,Rezerwacja 84,2024-03-25,2024-03-31,,252,18148,,1156,263,9,1592
85,85,85,86,85,85,86,NOWE,Rezerwacja 85,2024-03-26,2024-04-02,,255,18245,,1165,265,10,1605
86,86,86,87,86,86,87,AKTYWNE,Rezerwacja 86,2024-03-27,2024-04-04,,258,18342,,1174,267,11,1618
87,87,87,88,87,87,88,ZAKONCZONE,Rezerwacja 87,2024-03-28,2024-04-06,2024-04-06,261,18439,18566,1183,269,12,1631
88,88,88,89,88,88,89,ANULOWANE,Rezerwacja 88,2024-03-29,2024-04-08,,264,18536,,1192,271,13,1644
89,89,89,90,89,89,90,NOWE,Rezerwacja 89,2024-03-30,2024-04-10,,267,18633,,1201,273,14,1657
90,90,90,91,90,90,91,AKTYWNE,Rezerwacja 90,2024-03-31,2024-04-02,,270,18730,,1210,275,15,1670
91,91,91,92,91,91,92,ZAKONCZONE,Rezerwacja 91,2024-04-01,2024-04-04,2024-04-05,273,18827,18958,1219,277,16,1683
92,92,92,93,92,92,93,ANULOWANE,Rezerwacja 92,2024-04-02,2024-04-06,,276,18924,,1228,279,17,1696
93,93,93,94,93,93,94,NOWE,Rezerwacja 93,2024-04-03,2024-04-08,,279,19021,,1237,281,18,1709
94,94,94,95,94,94,95,AKTYWNE,Rezerwacja 94,2024-04-04,2024-04-10,,282,19118,,1246,283,19,1722
95,95,95,96,95,95,96,ZAKONCZONE,Rezerwacja 95,2024-04-05,2024-04-12,2024-04-14,285,19215,19350,1255,285,20,1735
96,96,96,97,96,96,97,ANULOWANE,Rezerwacja 96,2024-04-06,2024-04-14,,288,19312,,1264,287,21,1748
97,97,97,98,97,97,98,NOWE,Rezerwacja 97,2024-04-07,2024-04-16,,291,19409,,1273,289,22,1761
98,98,98,99,98,98,99,AKTYWNE,Rezerwacja 98,2024-04-08,2024-04-18,,294,19506,,1282,291,23,1774
99,99,99,100,99,99,100,ZAKONCZONE,Rezerwacja 99,2024-04-09,2024-04-20,2024-04-20,297,19603,19742,1291,293,24,1787
100,100,100,101,100,100,101,ANULOWANE,Rezerwacja 100,2024-04-10,2024-04-12,,300,19700,,1300,295,0,1800
101,101,101,102,101,101,102,NOWE,Rezerwacja 101,2024-04-11,2024-04-14,,303,19797,,1309,297,1,1813
102,102,102,103,102,102,103,AKTYWNE,Rezerwacja 102,2024-04-12,2024-04-16,,306,19894,,1318,299,2,1826
103,103,103,104,103,103,104,ZAKONCZONE,Rezerwacja 103,2024-04-13,2024-04-18,2024-04-19,309,19991,20134,1327,301,3,1839
104,104,104,105,104,104,105,ANULOWANE,Rezerwacja 104,2024-04-14,2024-04-20,,312,20088,,1336,303,4,1852
105,105,105,106,105,105,106,NOWE,Rezerwacja 105,2024-04-15,2024-04-22,,315,20185,,1345,305,5,1865
106,106,106,107,106,106,107,AKTYWNE,Rezerwacja 106,2024-04-16,2024-04-24,,318,20282,,1354,307,6,1878
107,107,107,108,107,107,108,ZAKONCZONE,Rezerwacja 107,2024-04-17,2024-04-26,2024-04-28,321,20379,20526,1363,309,7,1891
108,108,108,109,108,108,109,ANULOWANE,Rezerwacja 108,2024-04-18,2024-04-28,,324,20476,,1372,311,8,1904
109,109,109,110,109,109,110,NOWE,Rezerwacja 109,2024-04-19,2024-04-30,,327,20573,,1381,313,9,1917
110,110,110,111,110,110,111,AKTYWNE,Rezerwacja 110,2024-04-20,2024-04-22,,330,20670,,1390,315,10,1930
111,111,111,112,111,111,112,ZAKONCZONE,Rezerwacja 111,2024-04-21,2024-04-24,2024-04-24,333,20767,20918,1399,317,11,1943
112,112,112,113,112,112,113,ANULOWANE,Rezerwacja 112,2024-04-22,2024-04-26,,336,20864,,1408,319,12,1956
113,113,113,114,113,113,114,NOWE,Rezerwacja 113,2024-04-23,2024-04-28,,339,20961,,1417,321,13,1969
114,114,114,115,114,114,115,AKTYWNE,Rezerwacja 114,2024-04-24,2024-04-30,,342,21058,,1426,323,14,1982
115,115,115,116,115,115,116,ZAKONCZONE,Rezerwacja 115,2024-04-25,2024-05-02,2024-05-03,345,21155,21310,1435,325,15,1995
116,116,116,117,116,116,117,ANULOWANE,Rezerwacja 116,2024-04-26,2024-05-04,,348,21252,,1444,327,16,2008
117,117,117,118,117,117,118,NOWE,Rezerwacja 117,2024-04-27,2024-05-06,,351,21349,,1453,329,17,2021
118,118,118,119,118,118,119,AKTYWNE,Rezerwacja 118,2024-04-28,2024-05-08,,354,21446,,1462,331,18,2034
119,119,119,120,119,119,120,ZAKONCZONE,Rezerwacja 119,2024-04-29,2024-05-10,2024-05-12,357,21543,21702,1471,333,19,2047
120,120,120,121,120,120,121,ANULOWANE,Rezerwacja 120,2024-04-30,2024-05-02,,360,21640,,1480,335,20,2060
121,121,121,122,121,121,122,NOWE,Rezerwacja 121,2024-05-01,2024-05-04,,363,21737,,1489,337,21,2073
122,122,122,123,122,122,123,AKTYWNE,Rezerwacja 122,2024-05-02,2024-05-06,,366,21834,,1498,339,22,2086
123,123,123,124,123,123,124,ZAKONCZONE,Rezerwacja 123,2024-05-03,2024-05-08,2024-05-08,369,21931,22094,1507,341,23,2099
124,124,124,125,124,124,125,ANULOWANE,Rezerwacja 124,2024-05-04,2024-05-10,,372,22028,,1516,343,24,2112
125,125,125,126,125,125,126,NOWE,Rezerwacja 125,2024-05-05,2024-05-12,,375,22125,,1525,345,0,2125
126,126,126,127,126,126,127,AKTYWNE,Rezerwacja 126,2024-05-06,2024-05-14,,378,22222,,1534,347,1,2138
127,127,127,128,127,127,128,ZAKONCZONE,Rezerwacja 127,2024-05-07,2024-05-16,2024-05-17,381,22319,22486,1543,349,2,2151
128,128,128,129,128,128,129,ANULOWANE,Rezerwacja 128,2024-05-08,2024-05-18,,384,22416,,1552,351,3,2164
129,129,129,130,129,129,130,NOWE,Rezerwacja 129,2024-05-09,2024-05-20,,387,22513,,1561,353,4,2177
130,130,130,131,130,130,131,AKTYWNE,Rezerwacja 130,2024-05-10,2024-05-12,,390,22610,,1570,355,5,2190
131,131,131,132,131,131,132,ZAKONCZONE,Rezerwacja 131,2024-05-11,2024-05-14,2024-05-16,393,22707,22878,1579,357,6,2203
132,132,132,133,132,132,133,ANULOWANE,Rezerwacja 132,2024-05-12,2024-05-16,,396,22804,,1588,359,7,2216
133,133,133,134,133,133,134,NOWE,Rezerwacja 133,2024-05-13,2024-05-18,,399,22901,,1597,361,8,2229
134,134,134,135,134,134,135,AKTYWNE,Rezerwacja 134,2024-05-14,2024-05-20,,402,22998,,1606,363,9,2242
135,135,135,136,135,135,136,ZAKONCZONE,Rezerwacja 135,2024-05-15,2024-05-22,2024-05-22,405,23095,23270,1615,365,10,2255
136,136,136,137,136,136,137,ANULOWANE,Rezerwacja 136,2024-05-16,2024-05-24,,408,23192,,1624,367,11,2268
137,137,137,138,137,137,138,NOWE,Rezerwacja 137,2024-05-17,2024-05-26,,411,23289,,1633,369,12,2281
138,138,138,139,138,138,139,AKTYWNE,Rezerwacja 138,2024-05-18,2024-05-28,,414,23386,,1642,371,13,2294
139,139,139,140,139,139,140,ZAKONCZONE,Rezerwacja 139,2024-05-19,2024-05-30,2024-05-31,417,23483,23662,1651,373,14,2307
140,140,140,141,140,140,141,ANULOWANE,Rezerwacja 140,2024-05-20,2024-05-22,,420,23580,,1660,375,15,2320
141,141,141,142,141,141,142,NOWE,Rezerwacja 141,2024-05-21,2024-05-24,,423,23677,,1669,377,16,2333
142,142,142,143,142,142,143,AKTYWNE,Rezerwacja 142,2024-05-22,2024-05-26,,426,23774,,1678,379,17,2346
143,143,143,144,143,143,144,ZAKONCZONE,Rezerwacja 143,2024-05-23,2024-05-28,2024-05-30,429,23871,24054,1687,381,18,2359
144,144,144,145,144,144,145,ANULOWANE,Rezerwacja 144,2024-05-24,2024-05-30,,432,23968,,1696,383,19,2372
145,145,145,146,145,145,146,NOWE,Rezerwacja 145,2024-05-25,2024-06-01,,435,24065,,1705,385,20,2385
146,146,146,147,146,146,147,AKTYWNE,Rezerwacja 146,2024-05-26,2024-06-03,,438,24162,,1714,387,21,2398
147,147,147,148,147,147,148,ZAKONCZONE,Rezerwacja 147,2024-05-27,2024-06-05,2024-06-05,441,24259,24446,1723,389,22,2411
148,148,148,149,148,148,149,ANULOWANE,Rezerwacja 148,2024-05-28,2024-06-07,,444,24356,,1732,391,23,2424
149,149,149,150,149,149,150,NOWE,Rezerwacja 149,2024-05-29,2024-06-09,,447,24453,,1741,393,24,2437
150,150,150,151,150,150,151,AKTYWNE,Rezerwacja 150,2024-05-30,2024-06-01,,450,24550,,1750,395,0,2450
151,151,151,152,151,151,152,ZAKONCZONE,Rezerwacja 151,2024-05-31,2024-06-03,2024-06-04,453,24647,24838,1759,397,1,2463
152,152,152,153,152,152,153,ANULOWANE,Rezerwacja 152,2024-06-01,2024-06-05,,456,24744,,1768,399,2,2476
153,153,153,154,153,153,154,NOWE,Rezerwacja 153,2024-06-02,2024-06-07,,459,24841,,1777,401,3,2489
154,154,154,155,154,154,155,AKTYWNE,Rezerwacja 154,2024-06-03,2024-06-09,,462,24938,,1786,403,4,2502
155,155,155,156,155,155,156,ZAKONCZONE,Rezerwacja 155,2024-06-04,2024-06-11,2024-06-13,465,25035,25230,1795,405,5,2515
156,156,156,157,156,156,157,ANULOWANE,Rezerwacja 156,2024-06-05,2024-06-13,,468,25132,,1804,407,6,2528
157,157,157,158,157,157,158,NOWE,Rezerwacja 157,2024-06-06,2024-06-15,,471,25229,,1813,409,7,2541
158,158,158,159,158,158,159,AKTYWNE,Rezerwacja 158,2024-06-07,2024-06-17,,474,25326,,1822,411,8,2554
159,159,159,160,159,159,160,ZAKONCZONE,Rezerwacja 159,2024-06-08,2024-06-19,2024-06-19,477,25423,25622,1831,413,9,2567
160,160,160,161,160,160,161,ANULOWANE,Rezerwacja 160,2024-06-09,2024-06-11,,480,25520,,1840,415,10,2580
161,161,161,162,161,161,162,NOWE,Rezerwacja 161,2024-06-10,2024-06-13,,483,25617,,1849,417,11,2593
162,162,162,163,162,162,163,AKTYWNE,Rezerwacja 162,2024-06-11,2024-06-15,,486,25714,,1858,419,12,2606
163,163,163,164,163,163,164,ZAKONCZONE,Rezerwacja 163,2024-06-12,2024-06-17,2024-06-18,489,25811,26014,1867,421,13,2619
164,164,164,165,164,164,165,ANULOWANE,Rezerwacja 164,2024-06-13,2024-06-19,,492,25908,,1876,423,14,2632
165,165,165,166,165,165,166,NOWE,Rezerwacja 165,2024-06-14,2024-06-21,,495,26005,,1885,95,15,2645
166,166,166,167,166,166,167,AKTYWNE,Rezerwacja 166,2024-06-15,2024-06-23,,498,26102,,1894,97,16,2658
167,167,167,168,167,167,168,ZAKONCZONE,Rezerwacja 167,2024-06-16,2024-06-25,2024-06-27,501,26199,26406,1903,99,17,2671
168,168,168,169,168,168,169,ANULOWANE,Rezerwacja 168,2024-06-17,2024-06-27,,504,26296,,1912,101,18,2684
169,169,169,170,169,169,170,NOWE,Rezerwacja 169,2024-06-18,2024-06-29,,507,26393,,1921,103,19,2697
170,170,170,171,170,170,171,AKTYWNE,Rezerwacja 170,2024-06-19,2024-06-21,,510,26490,,1930,105,20,2710
171,171,171,172,171,171,172,ZAKONCZONE,Rezerwacja 171,2024-06-20,2024-06-23,2024-06-23,513,26587,26798,1939,107,21,2723
172,172,172,173,172,172,173,ANULOWANE,Rezerwacja 172,2024-06-21,2024-06-25,,516,26684,,1948,109,22,2736
173,173,173,174,173,173,174,NOWE,Rezerwacja 173,2024-06-22,2024-06-27,,519,26781,,1957,111,23,2749
174,174,174,175,174,174,175,AKTYWNE,Rezerwacja 174,2024-06-23,2024-06-29,,522,26878,,1966,113,24,2762
175,175,175,176,175,175,176,ZAKONCZONE,Rezerwacja 175,2024-06-24,2024-07-01,2024-07-02,525,26975,27190,1975,115,0,2775
176,176,176,177,176,176,177,ANULOWANE,Rezerwacja 176,2024-06-25,2024-07-03,,528,27072,,1984,117,1,2788
177,177,177,178,177,177,178,NOWE,Rezerwacja 177,2024-06-26,2024-07-05,,531,27169,,1993,119,2,2801
178,178,178,179,178,178,179,AKTYWNE,Rezerwacja 178,2024-06-27,2024-07-07,,534,27266,,2002,121,3,2814
179,179,179,180,179,179,180,ZAKONCZONE,Rezerwacja 179,2024-06-28,2024-07-09,2024-07-11,537,27363,27582,2011,123,4,2827
180,180,180,181,180,180,181,ANULOWANE,Rezerwacja 180,2024-06-29,2024-07-01,,540,27460,,2020,125,5,2840
181,181,181,182,181,181,182,NOWE,Rezerwacja 181,2024-06-30,2024-07-03,,543,27557,,2029,127,6,2853
182,182,182,183,182,182,183,AKTYWNE,Rezerwacja 182,2024-07-01,2024-07-05,,546,27654,,2038,129,7,2866
183,183,183,184,183,183,184,ZAKONCZONE,Rezerwacja 183,2024-07-02,2024-07-07,2024-07-07,549,27751,27974,2047,131,8,2879
184,184,184,185,184,184,185,ANULOWANE,Rezerwacja 184,2024-07-03,2024-07-09,,552,27848,,2056,133,9,2892
185,185,185,186,185,185,186,NOWE,Rezerwacja 185,2024-07-04,2024-07-11,,555,27945,,2065,135,10,2905
186,186,186,187,186,186,187,AKTYWNE,Rezerwacja 186,2024-07-05,2024-07-13,,558,28042,,2074,137,11,2918
187,187,187,188,187,187,188,ZAKONCZONE,Rezerwacja 187,2024-07-06,2024-07-15,2024-07-16,561,28139,28366,2083,139,12,2931
188,188,188,189,188,188,189,ANULOWANE,Rezerwacja 188,2024-07-07,2024-07-17,,564,28236,,2092,141,13,2944
189,189,189,190,189,189,190,NOWE,Rezerwacja 189,2024-07-08,2024-07-19,,567,28333,,2101,143,14,2957
190,190,190,191,190,190,191,AKTYWNE,Rezerwacja 190,2024-07-09,2024-07-11,,570,28430,,2110,145,15,2970
191,191,191,192,191,191,192,ZAKONCZONE,Rezerwacja 191,2024-07-10,2024-07-13,2024-07-15,573,28527,28758,2119,147,16,2983
192,192,192,193,192,192,193,ANULOWANE,Rezerwacja 192,2024-07-11,2024-07-15,,576,28624,,2128,149,17,2996
193,193,193,194,193,193,194,NOWE,Rezerwacja 193,2024-07-12,2024-07-17,,579,28721,,2137,151,18,509
194,194,194,195,194,194,195,AKTYWNE,Rezerwacja 194,2024-07-13,2024-07-19,,582,28818,,2146,153,19,522
195,195,195,196,195,195,196,ZAKONCZONE,Rezerwacja 195,2024-07-14,2024-07-21,2024-07-21,585,28915,29150,2155,155,20,535
196,196,196,197,196,196,197,ANULOWANE,Rezerwacja 196,2024-07-15,2024-07-23,,588,29012,,2164,157,21,548
197,197,197,198,197,197,198,NOWE,Rezerwacja 197,2024-07-16,2024-07-25,,591,29109,,2173,159,22,561
198,198,198,199,198,198,199,AKTYWNE,Rezerwacja 198,2024-07-17,2024-07-27,,594,29206,,2182,161,23,574
199,199,199,200,199,199,200,ZAKONCZONE,Rezerwacja 199,2024-07-18,2024-07-29,2024-07-30,597,29303,29542,2191,163,24,587
200,200,200,201,200,200,201,ANULOWANE,Rezerwacja 200,2024-07-19,2024-07-21,,600,29400,,2200,165,0,600
201,201,201,202,201,201,202,NOWE,Rezerwacja 201,2024-07-20,2024-07-23,,603,29497,,2209,167,1,613
202,202,202,203,202,202,203,AKTYWNE,Rezerwacja 202,2024-07-21,2024-07-25,,606,29594,,2218,169,2,626
203,203,203,204,203,203,204,ZAKONCZONE,Rezerwacja 203,2024-07-22,2024-07-27,2024-07-29,609,29691,29934,2227,171,3,639
204,204,204,205,204,204,205,ANULOWANE,Rezerwacja 204,2024-07-23,2024-07-29,,612,29788,,2236,173,4,652
205,205,205,206,205,205,206,NOWE,Rezerwacja 205,2024-07-24,2024-07-31,,615,29885,,2245,175,5,665
206,206,206,207,206,206,207,AKTYWNE,Rezerwacja 206,2024-07-25,2024-08-02,,618,29982,,2254,177,6,678
207,207,207,208,207,207,208,ZAKONCZONE,Rezerwacja 207,2024-07-26,2024-08-04,2024-08-04,621,30079,30326,2263,179,7,691
208,208,208,209,208,208,209,ANULOWANE,Rezerwacja 208,2024-07-27,2024-08-06,,624,30176,,2272,181,8,704
209,209,209,210,209,209,210,NOWE,Rezerwacja 209,2024-07-28,2024-08-08,,627,30273,,2281,183,9,717
210,210,210,211,210,210,211,AKTYWNE,Rezerwacja 210,2024-07-29,2024-07-31,,630,30370,,2290,185,10,730
211,211,211,212,211,211,212,ZAKONCZONE,Rezerwacja 211,2024-07-30,2024-08-02,2024-08-03,633,30467,30718,2299,187,11,743
212,212,212,213,212,212,213,ANULOWANE,Rezerwacja 212,2024-07-31,2024-08-04,,636,30564,,2308,189,12,756
213,213,213,214,213,213,214,NOWE,Rezerwacja 213,2024-08-01,2024-08-06,,639,30661,,2317,191,13,769
214,214,214,215,214,214,215,AKTYWNE,Rezerwacja 214,2024-08-02,2024-08-08,,642,30758,,2326,193,14,782
215,215,215,216,215,215,216,ZAKONCZONE,Rezerwacja 215,2024-08-03,2024-08-10,2024-08-12,645,30855,31110,2335,195,15,795
216,216,216,217,216,216,217,ANULOWANE,Rezerwacja 216,2024-08-04,2024-08-12,,648,30952,,2344,197,16,808
217,217,217,218,217,217,218,NOWE,Rezerwacja 217,2024-08-05,2024-08-14,,1,31049,,2353,199,17,821
218,218,218,219,218,218,219,AKTYWNE,Rezerwacja 218,2024-08-06,2024-08-16,,4,31146,,2362,201,18,834
